45,NYC,PM,BKLYN,medical problems,10/30/2019,10/30/2019 1:51:35 PM,2 and 5 trains are running with delays in both directions while we get medical help for someone at Flatbush Av-Brooklyn College.,bklyn 2 and 5 trains medical help,1:51:35,"2, 5",,
29,NYC,AM,BKLYN,medical problems,10/30/2019,10/30/2019 8:41:01 AM,Expect longer wait times in Brooklyn on southbound 2 and 3 trains after we got medical assistance for a passenger at Times Sq-42 St.,bklyn 2 and 3 trains medical assistance,8:41:01,"2, 3",,
23,NYC,PM,MANH,medical problems,10/31/2019,10/31/2019 5:16:32 PM,"Southbound R trains are stopping along the Q line from Canal St to DeKalb Av while we request medical assistance for someone at Canal St. 

Southbound W trains are holding in stations in Manhattan.",manh r and w trains medical assistance,5:16:32,"R, W",,
23,NYC,AM,MANH,medical problems,10/31/2019,10/31/2019 9:36:46 AM,L trains may experience delays entering and leaving 8 Av while we get medical help for someone at that station.,manh l train medical help,9:36:46,L,,
37,NYC,PM,MANH,medical problems,10/31/2019,10/31/2019 3:53:53 PM,Expect delays in 6 train service as they share the local track with 4 and 5 trains while we request EMS assistance for someone at 59 St.,manh 6 trains medical assistance,3:53:53,6,,
38,NYC,PM,MANH,medical problems,10/31/2019,10/31/2019 3:52:52 PM,Southbound 4 and 5 trains are running on the local track from 125 St to 42 St while we request EMS assistance for someone at 59 St.,manh 4 and 5 trains medical assistance,3:52:52,"4, 5",,
44,NYC,PM,BKLYN,move work equipment,10/3/2019,10/3/2019 3:08:59 PM,"There are service changes and delays in D and N trains in Brooklyn while we remove the power to safely move work equipment between 9 Av and Bay Pkwy.

Some southbound D trains are ending at Bay Pkwy.

Expect delays in D and N train service.",bklyn d and n trains power removal to move work equipment,3:08:59,"D, N",,
47,NYC,PM,QNS,moved work equipment,10/16/2019,10/16/2019 11:54:27 PM,A trains are proceeding with delays between Rockaway Blvd and Far Rockaway-Mott Av after we moved work equipment into place for tonight's planned work.,qns a trains move work equipment,11:54:27,A,,
5,NYC,AM,QNS,network communications issue,10/14/2019,10/14/2019 6:54:26 AM,7 and 7 express trains are running with delays in both directions after a train experienced a network communications issue at Court Sq.,qns 7 train network communications issue,6:54:26,7,,
24,NYC,PM,QNS,network communications issue,10/14/2019,10/14/2019 12:53:27 PM,Northbound 7 trains are delayed while we move a train experiencing a network communication issue near 90 St-Elmhurst Av.,qns 7 train network communication issue,12:53:27,7,,
31,NYC,PM,"MANH, QNS",network communications issue,10/14/2019,10/14/2019 5:22:43 PM,"Expect longer waits for a 7 or 7 express train during tonight's rush hour because of a network connectivity issue. Trains may operate at slow speeds.

For alternative service between Manhattan and Queens, consider taking an E/F/M/R train.",manh and qns 7 trains network connectivity issue,5:22:43,7,,
5,NYC,AM,QNS,network communications issue,10/14/2019,10/14/2019 6:54:26 AM,7 and 7 express trains are running with delays in both directions after a train experienced a network communications issue at Court Sq.,qns 7 train network communications issue,6:54:26,7,,
24,NYC,PM,QNS,network communications issue,10/14/2019,10/14/2019 12:53:27 PM,Northbound 7 trains are delayed while we move a train experiencing a network communication issue near 90 St-Elmhurst Av.,qns 7 train network communication issue,12:53:27,7,,
31,NYC,PM,"MANH, QNS",network communications issue,10/14/2019,10/14/2019 5:22:43 PM,"Expect longer waits for a 7 or 7 express train during tonight's rush hour because of a network connectivity issue. Trains may operate at slow speeds.

For alternative service between Manhattan and Queens, consider taking an E/F/M/R train.",manh and qns 7 trains network connectivity issue,5:22:43,7,,
13,NYC,AM,BX,nypd activity,10/1/2019,10/1/2019 10:17:47 AM,2 and 5 trains are bypassing E 180 St in both directions while NYPD conduct an investigation at that station.,bx 2 and 5 trains nypd activity,10:17:47,"2, 5",,
11,NYC,PM,MANH,nypd activity,10/2/2019,10/2/2019 1:56:35 PM,"Northbound B, D, F and M trains are proceeding with delays after earlier NYPD activity at 42 St-Bryant Park.",manh f and m trains nypd activity,1:56:35,"F, M",,
7,NYC,AM,BKLYN,nypd activity,10/2/2019,10/2/2019 1:39:05 AM,"Coney Island-bound D, N, Atlantic Av-bound Q and 95 St-bound R trains are delayed while we request NYPD assistance for a disruptive passenger at Atlantic Av-Barclays Center.",bklyn d n q and r trains nypd assistance,1:39:05,"D, N, Q, R",,
33,NYC,AM,BKLYN,nypd activity,10/2/2019,10/2/2019 9:13:43 AM,"There are service changes and delays on A and C trains because of NYPD activity at Liberty Av.

Northbound A trains are running local from Broadway Junction to Hoyt-Schermerhorn.

Northbound C trains are running express from Euclid Av to Broadway Junction.",bklyn a and c trains nypd activity,9:13:43,"A, C",,
40,NYC,PM,BKLYN,nypd activity,10/3/2019,10/3/2019 1:37:24 PM,Jamaica-bound J trains are delayed because of NYPD activity at Cypress Av.,bklyn j trains nypd activity,1:37:24,J,,
26,NYC,AM,MANH,nypd activity,10/4/2019,10/4/2019 7:01:11 AM,Southbound B trains are proceeding with delays after we held a train for NYPD at 155 St.,manh b trains nypd activity,7:01:11,B,,
26,NYC,AM,MANH,nypd activity,10/4/2019,10/4/2019 10:31:09 AM,Expect longer wait times for southbound 4 and 5 trains in Manhattan because of earlier NYPD activity at 125 St.,manh 4 and 5 trains nypd activity,10:31:09,"4, 5",,
17,NYC,AM,BKLYN,nypd activity,10/4/2019,10/4/2019 9:25:48 AM,Northbound A and C trains are stopping on the F line from Jay St-MetroTech to W 4 St-Washington Sq while NYPD responds to a disruptive person at High St.,bklyn a and c trains nypd activity,9:25:48,"A, C",,
4,NYC,PM,MANH,nypd activity,10/8/2019,10/8/2019 8:31:09 PM,Southbound A trains are running on the local track from 59 St-Columbus Circle to Canal St because of NYPD activity at 42 St Port-Authority Bus Terminal.,manh a trains nypd activity,8:31:09,A,,
47,NYC,PM,MANH,nypd activity,10/8/2019,10/8/2019 1:00:51 PM,Northbound F and M trains are running with delays after earlier NYPD activity at 23 St.,manh f and m trains earlier nypd ctivity,1:00:51,"F, M",,
4,NYC,PM,MANH,nypd activity,10/9/2019,10/9/2019 6:58:47 PM,Expect longer wait times for Southbound 4 trains after we requested NYPD assistance with a disruptive passenger at 14 St - Union Sq.,manh 4 train nypd assistance,6:58:47,4,,
40,NYC,AM,BKLYN,nypd activity,10/10/2019,10/10/2019 8:25:20 AM,Broad St-bound J trains are running with delays while we get NYPD for a disruptive passenger at Broadway Junction.,bklyn j trains nypd activity,8:25:20,J,,
,NYC,AM,MANH,nypd activity,10/11/2019,10/11/19 10:29 AM,Northbound 1 trains are delayed while we remove a train from service and request NYPD assistance at 18 St., NYPD Assistance,,1,,
40,NYC,PM,BX,nypd activity,10/11/2019,10/11/2019 10:33:13 PM,205 St-bound D trains had resumed making local stops from Tremont Av to Kingsbridge Rd after we received a report of a disruptive passenger at Fordham Rd.,updated: bx d trains nypd assistance,10:33:13,D,,
42,NYC,PM,BX,nypd activity,10/11/2019,10/11/2019 10:29:47 PM,"205 St-bound D trains are running on the express track from Tremont Av to Kingsbridge Rd while we request NYPD for a disruptive passenger at Fordham Rd.

For bypassed stations, take a Coney Island-bound D train.",bx d trains nypd assistance,10:29:47,D,,
47,NYC,PM,QNS,nypd activity,10/13/2019,10/13/2019 6:15:11 PM,Southbound F trains are holding in stations while NYPD responds to a passenger altercation at 21 St-Queensbridge.,qns f trains nypd activity,6:15:11,F,,
47,NYC,PM,QNS,nypd activity,10/13/2019,10/13/2019 6:15:11 PM,Southbound F trains are holding in stations while NYPD responds to a passenger altercation at 21 St-Queensbridge.,qns f trains nypd activity,6:15:11,F,,
49,NYC,PM,SI,nypd activity,10/15/2019,10/15/2019 3:09:22 PM,"Westbound SIR trains are bypassing Huguenot because of NYPD activity at that station.

For service from/to Huguenot, take an eastbound train.",si sir trains nypd activity,3:09:22,,,
49,NYC,PM,SI,nypd activity,10/15/2019,10/15/2019 3:09:22 PM,"Westbound SIR trains are bypassing Huguenot because of NYPD activity at that station.

For service from/to Huguenot, take an eastbound train.",si sir trains nypd activity,3:09:22,,,
49,NYC,PM,BKLYN,nypd activity,10/17/2019,10/17/2019 10:37:13 PM,8 Av-bound L trains are delayed because of NYPD activity at Lorimer St.,bklyn l train nypd activity,10:37:13,L,,
24,NYC,AM,MANH,nypd activity,10/18/2019,10/18/2019 8:30:26 AM,Southbound N and Q trains are delayed while NYPD responds to a request for assistance at 14 St-Union Sq.,manh n and q trains nypd assistance,8:30:26,"N, Q",,
11,NYC,PM,MANH,nypd activity,10/20/2019,10/20/2019 12:43:05 PM,"Northbound A trains are running on the local track from Canal St to 59 St-Columbus Circle while we get EMS and NYPD for a customer at 34 St-Penn Station.

Expect delays in northbound service.",manh a train ems/nypd assistance,12:43:05,A,,
32,NYC,AM,BKLYN,nypd activity,10/20/2019,10/20/2019 8:40:14 AM,Expect longer waits for northbound 4 trains while we request NYPD assistance at New Lots Av.,bklyn 4 train nypd assistance,8:40:14,4,,
4,NYC,AM,MANH,nypd activity,10/21/2019,10/21/2019 6:42:46 AM,"Southbound 4 and 5 trains are running on the local track from Grand Central-42 St to 14 St-Union Sq while NYPD responds to a request for assistance at 14 St-Union Sq.

Expect delays in southbound service.",manh 4 and 5 trains nypd assistance,6:42:46,"4, 5",,
47,NYC,PM,BKLYN,nypd activity,10/24/2019,10/24/2019 6:37:17 PM,Northbound D trains are getting back on schedule after an NYPD investigation at 71 St.,bklyn d trains nypd assistance,6:37:17,D,,
23,NYC,AM,MANH,nypd activity,10/25/2019,10/25/2019 12:39:56 AM,Northbound 6 service is delayed while we request NYPD and EMS assistance for a sick passenger at 125 St.,manh 6 train nypd assistance,12:39:56,6,,
38,NYC,PM,BKLYN,nypd activity,10/25/2019,10/25/2019 1:13:04 PM,"Southbound B trains are running on the local track from Prospect Park to Kings Hwy while we request NYPD assistance at Church Av.

Expect delays in southbound service.",bklyn b and q trains nypd assistance,1:13:04,"B, Q",,
42,NYC,PM,BKLYN,nypd activity,10/25/2019,10/25/2019 1:10:29 PM,Southbound B and Q trains are delayed while we request NYPD assistance at Church Av.,bklyn b and q trains nypd assistance,1:10:29,"B, Q",,
31,NYC,AM,MANH,nypd activity,10/26/2019,10/26/2019 12:47:57 AM,Southbound 4 and 6 trains are delayed while we request police assistance at 116 St.,manh 4 and 6 trains nypd activity,12:47:57,"4, 6",,
31,NYC,AM,BKLYN,nypd activity,10/27/2019,10/27/2019 2:43:19 AM,Southbound A trains are delayed while we request NYPD and EMS assistance at Ralph Av.,bklyn a train nypd assistance,2:43:19,A,,
29,NYC,PM,BKLYN,nypd activity,10/28/2019,10/28/2019 7:02:04 PM,Southbound A trains are holding in stations because of NYPD activity at Nostrand Av.,bklyn a trains nypd activity,7:02:04,A,,
29,NYC,AM,MANH,nypd activity,10/29/2019,10/29/2019 7:27:35 AM,"4, 5 and 6 trains are bypassing Grand Central-42 St in both directions because of NYPD activity at that station.",manh 4 5 and 6 trains nypd activity,7:27:35,"4, 5, 6",,
0,NYC,AM,QNS,nypd activity,10/31/2019,10/31/2019 10:21:10 AM,"Northbound M and R trains will run via the express track from Queens Plaza to Forest Hills-71 Av because of NYPD activity at 36 St (QNS). 

For service to/from bypassed stations, take a southbound train.",qns m and r trains nypd activity,10:21:10,"M, R",,
13,NYC,AM,BKLYN,police activity,10/5/2019,10/5/2019 9:37:43 AM,Southbound A and C trains are delayed while we request police assistance at Jay St-MetroTech.,bklyn a and c trains police activity,9:37:43,"A, C",,
26,NYC,PM,BKLYN,police activity,10/6/2019,10/6/2019 1:43:15 PM,"Northbound Q trains are running express from Kings Hwy to Prospect Park because of police activity at Avenue M.

For service to/from the bypassed stations, take a southbound train.",bklyn q trains police activity,1:43:15,Q,,
47,NYC,PM,BKLYN,police activity,10/15/2019,10/15/2019 6:23:07 PM,Southbound A and C trains are delayed because of police activity at Hoyt-Schermerhorn.,bklyn a and c trains police activity,6:23:07,"A, C",,
47,NYC,PM,BKLYN,police activity,10/15/2019,10/15/2019 6:23:07 PM,Southbound A and C trains are delayed because of police activity at Hoyt-Schermerhorn.,bklyn a and c trains police activity,6:23:07,"A, C",,
5,NYC,PM,BKLYN,police activity,10/17/2019,10/17/2019 8:22:27 PM,"Northbound R are running on the express track 36 St (BKLYN) to Atlantic Av-Barclays Ctr because of police activity at 25 St.

For service to/from bypassed stations, take a southbound train.",bklyn r trains police activity,8:22:27,R,,
4,NYC,PM,BKLYN,police activity,10/17/2019,10/17/2019 8:23:51 PM,Expect longer wait times for northbound D and N train service while NYPD conducts an investigation at 25 St.,bklyn d and n trains police activity,8:23:51,"D, N",,
37,NYC,PM,BX,police activity,10/23/2019,10/23/2019 6:12:08 PM,"Northbound 5 trains are running on the express track from E 180 St to Eastchester-Dyre Av because of police activity at Gun Hill Rd.

For service to/from bypassed stops, take a southbound train.",bx 5 trains police activity,6:12:08,5,,
47,NYC,AM,BKLYN,police activity,10/29/2019,10/29/2019 12:31:37 AM,"Southbound 2 and 4 trains are running on the express track from Atlantic Av-Barclays Ctr to Franklin Av because of police activity between those stations.

For service to/from the bypassed stations, take a northbound train.",bklyn 2 and 4 trains police activity,12:31:37,"2, 4",,
16,NYC,PM,MANH,police assistance,10/4/2019,10/4/2019 10:37:21 PM,Bronx-bound 2 and Harlem-bound 3 trains are delayed while we request police assistance for a disruptive passenger at 125 St.,manh 2 and 3 trains police assistance,10:37:21,"2, 3",,
12,NYC,PM,MANH,police assistance,10/23/2019,10/23/2019 11:27:45 PM,South Ferry-bound 1 trains are delayed while we request police assistance for a disruptive passenger at Christopher St-Sheridan Square.,manh 1 trains police assistance,11:27:45,1,,
28,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:47:35 PM,"Expect extensive delays in Q and R train service along the 6 Av line because of the ongoing Con Edison power problem affecting our signals at West 4 St-Washington Square. 

Reminder: Because of FASTRACK maintenance on the Broadway line in Manhattan, Q and R are running along the 6 Av line.",manh q and r trains con edison power problem,10:47:35,"Q, R",,
44,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:39:42 PM,"We're temporarily suspending M service between 96 St and Essex St-Delancey St because of a Con Edison power problem affecting our signal system at West 4 St-Washington Square. 

For service between 96 St and West 4 St-Washington Square, consider taking F or Q train service.",manh m trains con edison power problem affecting our signal system,10:39:42,M,,
0,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:32:23 PM,"F trains have service changes because of a Con Edison power problem affecting our signal system at West 4 St-Washington Square. 

Some Coney Island-bound F trains are stopping on the E line from Jackson Heights-Roosevelt Av to Queens Plaza, then on the G line to Bergen St. 

We appreciate your patience while we work with Con Edison to restore regular service.",manh f trains con edison power problem affecting signal system,10:32:23,F,,
20,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:57:42 PM,"Expect extensive delays in A, D, E and F trains because of the ongoing Con Edison power problem affecting our signal systems at West 4 St-Washington Square. 

As an alternative, consider taking nearby 1 2 3 4 6 trains.",manh a d e and f trains con edison power problem affecting signal system,10:57:42,"A, D, E, F",,
28,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:47:35 PM,"Expect extensive delays in Q and R train service along the 6 Av line because of the ongoing Con Edison power problem affecting our signals at West 4 St-Washington Square. 

Reminder: Because of FASTRACK maintenance on the Broadway line in Manhattan, Q and R are running along the 6 Av line.",manh q and r trains con edison power problem,10:47:35,"Q, R",,
44,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:39:42 PM,"We're temporarily suspending M service between 96 St and Essex St-Delancey St because of a Con Edison power problem affecting our signal system at West 4 St-Washington Square. 

For service between 96 St and West 4 St-Washington Square, consider taking F or Q train service.",manh m trains con edison power problem affecting our signal system,10:39:42,M,,
0,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:32:23 PM,"F trains have service changes because of a Con Edison power problem affecting our signal system at West 4 St-Washington Square. 

Some Coney Island-bound F trains are stopping on the E line from Jackson Heights-Roosevelt Av to Queens Plaza, then on the G line to Bergen St. 

We appreciate your patience while we work with Con Edison to restore regular service.",manh f trains con edison power problem affecting signal system,10:32:23,F,,
20,NYC,PM,MANH,power problem,10/15/2019,10/15/2019 10:57:42 PM,"Expect extensive delays in A, D, E and F trains because of the ongoing Con Edison power problem affecting our signal systems at West 4 St-Washington Square. 

As an alternative, consider taking nearby 1 2 3 4 6 trains.",manh a d e and f trains con edison power problem affecting signal system,10:57:42,"A, D, E, F",,
41,NYC,AM,MANH,power problem,10/21/2019,10/21/2019 3:20:52 AM,Brooklyn-bound N trains are running on the Q line from Canal St to DeKalb Av because of a power problem at Cortlandt St.,manh n train power problem,3:20:52,N,,
34,NYC,PM,,rail repair,10/24/2019,10/24/2019 7:08:44 PM,"Regular M train service between Manhattan and Brooklyn/Queens will end at approximately 12am tonight so we can perform urgent track repairs near Broadway-Lafayette St.
 
Travel alternatives:

M trains will run between Chambers St and Metropolitan Av. Take an F train to Delancey St-Essex St, and take a J or M train to Brooklyn/Queens.
 
Take a 6 train for service to the Upper East Side. Q trains are not running in Manhattan while we complete FASTRACK work.",m trains end early tonight: urgent rail repairs,7:08:44,M,,
19,NYC,PM,MANH,rail repair,10/29/2019,10/29/2019 1:30:59 PM,"Southbound N trains are running on the R from Canal St to DeKalb Av while we repair a rail on the Manhattan Bridge.

Southbound Q trains are running on the F from Lexington Av/63 St to 47-50 Sts Rockefeller Ctr and then on the B line to DeKalb Av.

Expect delays in both directions.",manh n and q trains rail replacement,1:30:59,"N, Q",,
3,NYC,PM,MANH,rail repair,10/31/2019,10/31/2019 2:17:55 PM,Some northbound 6 trains are running express from Grand Central-42 St to 125 St while our crews repair a rail at 96 St.,manh 6 trains rail repair,2:17:55,6,,
2,NYC,PM,MANH,rail repair,10/31/2019,10/31/2019 2:18:40 PM,Expect delays in northbound 4 and 5 trains as they share the express track with 6 trains while our crews repair a rail at 96 St.,manh 4 and 5 trains rail repair,2:18:40,"4, 5",,
43,NYC,AM,MANH,rail replacement,10/1/2019,10/1/2019 3:41:47 AM,Northbound N trains are running along the Q line from DeKalb Av to Canal St while crews replace rails at Canal St.,manh n trains rail replacement,3:41:47,N,,
3,NYC,AM,MANH,rail replacement,10/1/2019,10/1/2019 3:04:36 AM,Northbound A and E trains are delayed while our crews perform a rail replacement at 42 St-Port Authority/Bus Terminal.,manh a and e trains rail replacement,3:04:36,"A, E",,
45,NYC,AM,MANH,rail replacement,10/2/2019,10/2/2019 2:19:42 AM,Far Rockaway-bound A trains are delayed in Manhattan while crews replace rails at Fulton St.,manh a trains rail replacement,2:19:42,A,,
43,NYC,AM,BX,rail replacement,10/2/2019,10/2/2019 2:31:15 AM,Wakefield-bound 2 and Harlem-bound 3 trains are delayed while crews replace rails at 149 St-Grand Concourse.,bx 2 and 3 trains rail replacement,2:31:15,"2, 3",,
43,NYC,AM,MANH,rail replacement,10/3/2019,10/3/2019 1:19:13 AM,"207 St-bound A and Jamaica Center-bound E trains are running on the express track from Canal St to 59 St-Columbus Circle/42 St-Port Authority Bus Terminal while crews replace rails near 14 St. 

During this time, uptown trains will stop at the middle platform at 34 St-Penn Station. 

For uptown service to/from bypassed stations, take a downtown A or E train.",manh a and e trains rail replacement work,1:19:13,"A, E",,
17,NYC,AM,MANH,rail replacement,10/7/2019,10/7/2019 1:26:03 AM,Southbound D trains are holding in stations while our crews replace rails at 47-50 St-Rockefeller Ctr.,manh d trains rail replacement,1:26:03,D,,
23,NYC,AM,QNS,rail replacement,10/8/2019,10/8/2019 2:20:03 AM,Southbound E and F trains are holding in stations while our crews replace rails at 63 Dr-Rego Park.,qns e and f trains rail replacement,2:20:03,"E, F",,
43,NYC,AM,,rail replacement,10/9/2019,10/9/2019 3:29:58 AM,Uptown 1 and 2 trains are delayed while our crews replace rails at 79 St.,rail replacement,3:29:58,,,
,NYC,AM,MANH,rail replacement,10/11/2019,10/11/19 03:00 AM,"179 St-bound F and 96 St-bound Q trains are running on the express track from West 4 St-Washington Square to 47-50 Streets-Rockefeller Center while teams perform rail replacement work near 23 St. For service to/from 14 St and 23 St, take a Coney Island-bound train.", Rail Replacement Work,,"F, Q",,
15,NYC,AM,MANH,rail replacement,10/12/2019,10/12/2019 2:01:19 AM,Coney Island-bound F trains are delayed while crews are performing rail replacement work in the tunnel between East Broadway and York St.,manh f trains rail replacement work,2:01:19,F,,
15,NYC,AM,MANH,rail replacement,10/12/2019,10/12/2019 2:01:19 AM,Coney Island-bound F trains are delayed while crews are performing rail replacement work in the tunnel between East Broadway and York St.,manh f trains rail replacement work,2:01:19,F,,
42,NYC,AM,BKLYN,rail replacement,10/15/2019,10/15/2019 4:14:19 AM,Northbound A and F trains are holding in stations while crews replace rails at Jay St-MetroTech.,bklyn a and f trains rail replacement,4:14:19,"A, F",,
42,NYC,AM,BKLYN,rail replacement,10/15/2019,10/15/2019 4:14:19 AM,Northbound A and F trains are holding in stations while crews replace rails at Jay St-MetroTech.,bklyn a and f trains rail replacement,4:14:19,"A, F",,
33,NYC,AM,MANH,rail replacement,10/18/2019,10/18/2019 1:26:56 AM,"Northbound A and E trains will run express from Canal St to 59 St Columbus Circle/42 St-Port Authority Bus Terminal while we replace rails at 14 St.

For service to/from 23 St take a southbound train. 

For service to/from Spring St take a northbound F train.",manh a/e trains rail replacement,1:26:56,,,
5,NYC,AM,MANH,rail replacement,10/19/2019,10/19/2019 1:49:25 AM,"Northbound D trains are running on the A line from W 4 St-Wash Sq to 59 St-Columbus Circle while we replace rails at 42 St-Bryant Park express track.

For service to/from the bypassed stations, take southbound train or F train.",manh d trains rail replacement,1:49:25,D,,
47,NYC,AM,BKLYN,rail replacement,10/19/2019,10/19/2019 2:18:10 AM,Southbound Q trains are delayed while we replace rails at 7 Av (BKLYN).,bklyn 7 train rail replacement,2:18:10,7,,
22,NYC,AM,MANH,rail replacement,10/20/2019,10/20/2019 1:29:37 AM,"Northbound E and F trains are running on the express track from W 4 St-Wash Sq to 47-50 Sts Rockefeller Center while we replace rails at 42 St-Bryant Park.

For service to/from bypassed stations, take a southbound train.",manh e/f trains rail replacement,1:29:37,,,
44,NYC,AM,QNS,rail replacement,10/24/2019,10/24/2019 1:45:16 AM,World Trade Center-bound E and Coney Island-bound F trains are holding in stations while crews perform rail replacement work near 63 Drive-Rego Park.,qns e and f trains rail replacement work,1:45:16,"E, F",,
3,NYC,AM,MANH,rail replacement,10/24/2019,10/24/2019 3:28:16 AM,South Ferry-bound 1 and Flatbush Av-bound 2 trains are holding in stations while crews replace rails at Chambers St.,manh 1 and 2 trains rail replacement work,3:28:16,"1, 2",,
30,NYC,AM,MANH,rail replacement,10/24/2019,10/24/2019 2:10:10 AM,"South Ferry-bound 1 and Flatbush Av-bound 2 trains are running express from 14 St to Chambers St while our crews replace rails at 14 St.

For service to/from bypassed stations, take a Bronx-bound train.",manh 1 and 2 trains rail replacement work,2:10:10,"1, 2",,
35,NYC,AM,,rail replacement,10/26/2019,10/26/2019 3:30:46 AM,"Uptown A trains are stopping on the F line from Jay St-MetroTech to West 4 St-Washington Square, then on the local track to 59 St-Columbus Circle while we replace rails between High St and Fulton St. 

For service to/from bypassed stations, take a Queens-bound A train. 

E trains are stopping at World Trade Center, Canal St and Spring St.",manh/bklyn a trains rail replacement work,3:30:46,A,,
17,NYC,AM,BKLYN,rail replacement,10/27/2019,10/27/2019 12:52:19 AM,"Southbound D, N and R trains are running at slower speeds while crews perform rail replacement work at Atlantic Av-Barclays Center.",bklyn d n and r trains rail replacement,12:52:19,"D, N, R",,
7,NYC,AM,MANH,rail replacement,10/28/2019,10/28/2019 2:10:38 AM,Southbound A trains are holding in stations while our crews replace rails at Fulton St.,manh a trains rail replacement,2:10:38,A,,
31,NYC,AM,MANH,rail replacement,10/29/2019,10/29/2019 4:46:52 AM,Northbound N and Q trains are running along the R line from DeKalb Av to Canal St while crews replace rails on the Manhattan Bridge.,manh n and q trains rail replacement,4:46:52,"N, Q",,
4,NYC,PM,BKLYN,rail replacement,10/29/2019,10/29/2019 12:23:43 PM,Northbound R trains may experience delays while they share tracks with rerouted N trains so that we can replace a rail on the Manhattan Bridge.,bklyn r train rail replacement,12:23:43,R,,
6,NYC,PM,BKLYN,rail replacement,10/29/2019,10/29/2019 12:11:58 PM,"Northbound N trains are running on the R line from DeKalb Av to Canal St while we replace a rail on the Manhattan Bridge.

Northbound Q trains are running on the B line from DeKalb Av to 47-50 Sts Rockefeller Ctr and then on the F line to Lexington Av/63 St.

Expect delays in northbound service.",bklyn n and q trains rail replacement,12:11:58,"N, Q",,
0,NYC,PM,BKLYN,rail replacement,10/29/2019,10/29/2019 12:37:26 PM,Northbound B and D trains may experience delays while they share tracks with rerouted Q trains so that we can replace a rail on the Manhattan Bridge.,bklyn b and d trains rail replacement,12:37:26,"B, D",,
43,NYC,AM,MANH,rail replacement,10/30/2019,10/30/2019 1:14:52 AM,"Downtown 1 and 2 trains are running on the express track from 34 St-Penn Station to Chambers St while our crews perform rail replacement work at 14 St. 

For service to/from bypassed stations, take an uptown train.",manh 1 and 2 trains rail replacement work,1:14:52,"1, 2",,
40,NYC,PM,MANH,removed a train from service,10/1/2019,10/1/2019 6:55:02 PM,Northbound 1 trains are running with delays while we remove a train with mechanical problems from service at 137 St-City College.,manh 1 trains train removed from service,6:55:02,1,,
48,NYC,PM,BKLYN,removed a train from service,10/2/2019,10/2/2019 5:43:12 PM,Southbound R trains are holding in stations in Brooklyn while we remove a train with mechanical problems from service at 86 St.,bklyn r trains train removed from service,5:43:12,R,,
30,NYC,PM,QNS,removed a train from service,10/7/2019,10/7/2019 5:49:16 PM,34 St-bound 7 trains are holding in stations while we remove a train with mechanical problems from service at 61 St-Woodside.,qns 7 trains train removed from service,5:49:16,7,,
26,NYC,PM,MANH,removed a train from service,10/7/2019,10/7/2019 5:55:31 PM,Southbound 6 trains are holding in stations while we remove a train with mechanical problems from service at 86 St.,manh 6 trains train removed from service,5:55:31,6,,
25,NYC,PM,MANH,removed a train from service,10/9/2019,10/9/2019 2:28:43 PM,Northbound F trains are running with delays while we remove a train with mechanical problems from service at W 4 St-Washington Sq.,manh f trains train removed from service,2:28:43,F,,
45,NYC,PM,BX,removed a train from service,10/9/2019,10/9/2019 4:03:20 PM,Expect a longer wait for southbound D train service in Brooklyn after we removed a train from service in the Bronx.,bx d train train removed from service,4:03:20,D,,
2,NYC,PM,BKLYN,removed a train from service,10/11/2019,10/11/2019 5:43:37 PM,Jamaica-bound J and Z trains will run on the local track from Marcy Av to Myrtle Av while we remove a train with mechanical problems from service at Myrtle Av.,bklyn j and z trains train removed from service,5:43:37,"J, Z",,
30,NYC,AM,BX,removed a train from service,10/12/2019,10/12/2019 5:45:44 AM,Expect longer wait times in Coney Island-bound D train service after we removed a train from service at Bedford Park Blvd.,bx d trains train removed from service,5:45:44,D,,
30,NYC,AM,BX,removed a train from service,10/12/2019,10/12/2019 5:45:44 AM,Expect longer wait times in Coney Island-bound D train service after we removed a train from service at Bedford Park Blvd.,bx d trains train removed from service,5:45:44,D,,
26,NYC,PM,QNS,removed a train from service,10/15/2019,10/15/2019 7:09:38 PM,Northbound A trains are delayed while we remove a train with mechanical problems from service at Beach 44 St.,qns a trains train removed from service,7:09:38,A,,
26,NYC,PM,QNS,removed a train from service,10/15/2019,10/15/2019 7:09:38 PM,Northbound A trains are delayed while we remove a train with mechanical problems from service at Beach 44 St.,qns a trains train removed from service,7:09:38,A,,
43,NYC,PM,BKLYN,removed a train from service,10/16/2019,10/16/2019 7:18:36 PM,Northbound 3 trains are holding in stations in Brooklyn while we remove a train with mechanical problems from service at Van Siclen Av.,bklyn 3 trains train removed from service,7:18:36,3,,
8,NYC,PM,BKLYN,removed a train from service,10/16/2019,10/16/2019 5:21:48 PM,Expect longer wait times in 2 and 3 train service after we removed a train with a door malfunction from service at Nevins St.,bklyn 2 and 3 trains train removed from service,5:21:48,"2, 3",,
