!,NYC,AM,MANH,attempting to retrieve phone from tracks,7/8/2019,7/8/2019 11:43:38 AM,L trains are running at slower speeds near 8 Av after we received reports that someone is attempting to retrieve their phone from the track.,manh l train retrieving phone,11:43:38,l,
20,NYC,PM,MANH,door problems,7/25/2019,7/25/2019 10:35:52 PM,Southbound A and D trains are proceeding with delays after we removed a train with door problems from service at 59 St-Columbus Circle.,manh ad trains door problems,10:35:52,,train
39,NYC,AM,MANH,door problems,7/1/2019,7/1/2019 8:58:00 AM,Northbound A trains are delayed while we investigate a door problem on a train at 145 St.,manh a train door problem,8:58:00,a,train
9,NYC,PM,MANH,door problems,7/5/2019,7/5/2019 8:22:08 PM,Northbound A and C trains are delayed while our crews work to correct a door problem on a train at Chambers St.,manh a and c trains door problem,8:22:08,"a, c",train
13,NYC,AM,MANH,door problems,7/14/2019,7/14/2019 6:24:56 AM,Southbound 6 trains are proceeding with delays after we removed a train with door problems from service at 125 St.,manh 6 trains door problems,6:24:56,6,train
47,NYC,AM,MANH,door problems,7/15/2019,7/15/2019 8:40:36 AM,You may experience longer waits for southbound 6 trains after an earlier incident in which we removed a train with a door problem from service at Hunts Point Av.,manh 6 trains door problem,8:40:36,6,train
38,NYC,PM,MANH,door problems,7/12/2019,7/12/2019 6:14:59 PM,Northbound 6 trains are holding in stations in Manhattan while we remove a train with door problems from service at 68 St.,manh 6 train door problems,6:14:59,6,train
10,NYC,PM,MANH,door problems,7/14/2019,7/14/2019 5:52:11 PM,Southbound 4 trains are delayed while we work to correct a door problem with a train at 86 St.,manh 4 trains door problem,5:52:11,4,train
37,NYC,PM,MANH,door problems,7/10/2019,7/10/2019 5:40:15 PM,There are delays in 4 and 5 train service while we reroute 2 trains because of a door problem at 135 St.,manh 4 and 5 trains door problems,5:40:15,"4, 5",train
7,NYC,PM,MANH,door problems,7/25/2019,7/25/2019 5:24:31 PM,"There are service changes and delays in 4 and 5 train service while we work to correct a door problem with a train at Brooklyn Bridge-City Hall.

The last stop on some southbound 4 and 5 trains will be Brooklyn Bridge-City Hall.",manh 4 and 5 trains door problem,5:24:31,"4, 5",train
40,NYC,PM,MANH,door problems,7/10/2019,7/10/2019 5:38:35 PM,Southbound 2 trains are running on the 5 line from 149 St-Grand Concourse to Nevins St because of a train with door problems at 135 St.,manh 2 trains door problems,5:38:35,2,train
37,NYC,PM,MANH,door problems,7/23/2019,7/23/2019 9:00:37 PM,Southbound 2 and 3 trains are delayed because of a train with door problems at 96 St.,manh 2 and 3 trains door problems,9:00:37,"2, 3",train
12,NYC,PM,MANH,door problems,7/23/2019,7/23/2019 5:48:36 PM,Southbound 2 and 3 trains are holding in stations on the Upper West Side because of a train with door problems at 96 St.,manh 2 and 3 trains door problems,5:48:36,"2, 3",train
16,NYC,PM,MANH,door problems,7/25/2019,7/25/2019 5:10:43 PM,Northbound 2 and 3 trains are delayed because of a train with a door problem at Park Place.,manh 2 and 3 trains door problem,5:10:43,"2, 3",train
21,NYC,AM,MANH,door problems,7/22/2019,7/22/2019 6:24:30 AM,Southbound 2 and 3 trains are delayed while we remove a train with door problems from service at 110 St.,manh 2 and 3 trains door problem,6:24:30,"2, 3",train
40,NYC,PM,MANH,door problems,7/15/2019,7/15/2019 12:08:57 PM,Northbound 2 and 3 trains are delayed while we investigate a door problem on a train at 96 St.,manh 2 and 3 trains door problem,12:08:57,"2, 3",train
35,NYC,AM,MANH,door problems,7/31/2019,7/31/2019 8:11:58 AM,Northbound 2 and 3 trains are delayed while we remove a train with a door problem from service at Eastern Pkwy.,manh 2 and 3 train door problem,8:11:58,"2, 3",train
48,NYC,PM,MANH,door problems,7/31/2019,7/31/2019 9:49:33 PM,Southbound 1 trains are delayed while we remove a train with door problems from service at 191 St.,manh 1 trains train with door problems,9:49:33,1,train
19,NYC,AM,MANH,door problems,7/1/2019,7/1/2019 7:46:56 AM,Northbound 1 trains are proceeding with delays after we removed a train with a door problem from service at 14 St.,manh 1 train door problem,7:46:56,1,train
28,NYC,AM,MANH,door problems,7/7/2019,7/7/2019 8:02:32 AM,Northbound 1 and 2 trains are delayed because of a train with a door problem at 72 St.,manh 1 and 2 trains door problems,8:02:32,"1, 2",train
16,NYC,AM,MANH,door problems,7/5/2019,7/5/2019 3:18:38 AM,Downtown 1 and 2 trains are delayed while we remove a train with a door problem from service at 86 St.,manh 1 and 2 trains door problem,3:18:38,"1, 2",train
4,NYC,PM,BX,door problems,7/9/2019,7/9/2019 5:46:50 PM,Southbound B and D trains are delayed because of a train with a door problem at Kingsbridge Rd.,bx b and d trains door problem,5:46:50,"b, d",train
24,NYC,PM,BX,door problems,7/9/2019,7/9/2019 5:08:50 PM,Southbound 6 trains are delayed while we work to correct a door problem with a train at 3 Av-138 St.,bx 6 trains door problem,5:08:50,6,train
3,NYC,PM,BX,door problems,7/2/2019,7/2/2019 1:58:09 PM,You may experience longer waits for southbound 6 trains after we fixed a door problem on a train at E 149 St.,bx 6 train door problem,1:58:09,6,train
24,NYC,PM,BKLYN,door problems,7/11/2019,7/11/2019 7:23:50 PM,"Southbound R trains are running on the express track from Atlantic Av-Barclays Ctr to 36 St (BKLYN) because of a train with door problems at 9 St-4 Av.

For service to/from bypassed stations, consider asking a station booth agent for a courtesy pass to use a northbound train.

Expect delays in D, N, and R train service.",bklyn r train door problems,7:23:50,r,train
22,NYC,PM,BKLYN,door problems,7/11/2019,7/11/2019 7:26:21 PM,Southbound N trains are delayed in Brooklyn while we reroute R trains because of a train with door problems at 9 St-4 Av.,bklyn n train door problems,7:26:21,n,train
42,NYC,PM,BKLYN,door problems,7/6/2019,7/6/2019 10:07:15 PM,"Northbound N, Q and R trains are delayed because of a door problem at DeKalb Av.",bklyn n q and r trains door problem,10:07:15,"n, q, r",train
9,NYC,AM,BKLYN,door problems,7/22/2019,7/22/2019 8:21:22 AM,Canarsie-bound L trains are proceeding with delays after we fixed a door problem on a train at Myrtle-Wyckoff Avs.,bklyn l train door problem,8:21:22,l,train
41,NYC,AM,BKLYN,door problems,7/16/2019,7/16/2019 7:48:39 AM,8 Av-bound L trains are proceeding with delays after we fixed a door problem on a train at Broadway Junction.,bklyn l train door problem,7:48:39,l,train
36,NYC,AM,BKLYN,door problems,7/15/2019,7/15/2019 9:04:57 AM,8 Av-bound L trains are proceeding with delays after we fixed a door problem on a train at Morgan Av.,bklyn l train door problem,9:04:57,l,train
18,NYC,AM,BKLYN,door problems,7/22/2019,7/22/2019 1:37:17 AM,Church Av-bound G trains are delayed while our crews investigate a train with a door problem at Bedford-Nostrand Avs.,bklyn g trains door problem,1:37:17,g,train
44,NYC,PM,BKLYN,door problems,7/7/2019,7/7/2019 5:12:09 PM,Church Av-bound G trains are delayed because of a train with a door problem at Clinton-Washington Avs.,bklyn g trains door problem,5:12:09,g,train
0,NYC,PM,BKLYN,door problems,7/17/2019,7/17/2019 2:57:31 PM,Expect longer waits for northbound G trains after we moved a train with a door problem at 15 St-Prospect Pk.,bklyn g train door problems,2:57:31,g,train
38,NYC,PM,BKLYN,door problems,7/1/2019,7/1/2019 4:20:16 PM,Southbound D trains are holding in stations because of a train experiencing door problems at 36 St (BKLYN).,bklyn d train door problems,4:20:16,d,train
48,NYC,AM,BKLYN,door problems,7/15/2019,7/15/2019 8:39:32 AM,Southbound D trains are delayed while we investigate a door problem on a train at 71 St.,bklyn d train door problem,8:39:32,d,train
44,NYC,AM,BKLYN,door problems,7/29/2019,7/29/2019 8:44:16 AM,Northbound B and Q trains are proceeding with delays after we removed a train with a door problem from service at Prospect Park.,bklyn b and q trains door problem,8:44:16,"b, q",train
38,NYC,PM,BKLYN,door problems,7/22/2019,7/22/2019 1:31:42 PM,Northbound B and Q trains are delayed while we remove a train with a door problem from service at Atlantic Av-Barclays Ctr.,bklyn b and q trains door problem,1:31:42,"b, q",train
43,NYC,PM,BKLYN,door problems,7/31/2019,7/31/2019 6:22:10 PM,Southbound A and C trains are delayed because of a train with a door problem at Hoyt-Schermerhorn,bklyn a and c trains door problem,6:22:10,"a, c",train
47,NYC,AM,BKLYN,door problems,7/28/2019,7/28/2019 7:19:10 AM,Northbound 2 and 4 trains are delayed while we remove a train with a door problem from service at Kingston Av.,bklyn 2 and 4 trains train with door problem,7:19:10,"2, 4",train
31,NYC,AM,,earlier incident,7/1/2019,7/1/2019 7:26:44 AM,You may experience longer-than-expected wait times for Church Av-bound G trains after we removed an earlier train from service at Bergen St.,qns/bklyn g train earlier incident,7:26:44,g,
4,NYC,PM,QNS,earlier incident,7/5/2019,7/5/2019 11:19:25 PM,Forest Hills-bound R trains are proceeding with delays after we removed a train with a door problem from service at Steinway St.,qns r trains earlier incident - door problem,11:19:25,"r, ",
29,NYC,AM,QNS,earlier incident,7/12/2019,7/12/2019 3:45:09 AM,Jamaica Center-bound E trains are proceeding with delays after we investigated a report of a disruptive passenger at 63 Drive-Rego Park.,qns e trains earlier incident - disruptive passenger,3:45:09,"e, ",
27,NYC,AM,QNS,earlier incident,7/20/2019,7/20/2019 1:09:39 AM,World Trade Center-bound E and Coney Island-bound F trains are proceeding with delays after we removed a train with an unsanitary condition at 63 Drive.,qns e and f trains earlier incident - unsanitary condition,1:09:39,"e, f, ",
35,NYC,AM,QNS,earlier incident,7/18/2019,7/18/2019 4:43:46 AM,Jamaica Center-bound E and Jamaica-bound F trains are proceeding with delays after we replaced rails at 36 St.,qns e and f trains earlier incident - rail replacement,4:43:46,"e, f, ",
16,NYC,AM,QNS,earlier incident,7/18/2019,7/18/2019 5:56:29 AM,Southbound E and F trains are proceeding with delays after we moved a work train that had its brakes activated at Jackson Heights-Roosevelt Av.,qns e and f trains earlier incident - brakes activated,5:56:29,"e, f, ",
20,NYC,AM,QNS,earlier incident,7/21/2019,7/21/2019 2:31:11 AM,Northbound A trains are proceeding with delays after we moved a train that had its brakes activated at Aqueduct-North Conduit Av.,qns a trains brakes activated-earlier incident,2:31:11,a,
34,NYC,AM,,earlier incident,7/8/2019,7/8/2019 8:53:02 AM,You may experience longer waits for southbound Q trains after an earlier incident in Brooklyn when we removed third-rail power to safely assist someone who fell to the tracks.,manh/bklyn q train earlier incident,8:53:02,q,
0,NYC,PM,,earlier incident,7/31/2019,7/31/2019 6:07:21 PM,Expect longer wait times for southbound A and C trains following earlier NYPD activity in the Washington Heights area.,manh/bklyn a and c trains earlier incidents,6:07:21,"a, c",
42,NYC,PM,MANH,earlier incident,7/22/2019,7/22/2019 6:51:23 PM,You may experience longer-than-expected wait times for an N Q R or W train in Manhattan after an earlier incident at 8 St-NYU.,manh n q r w trains earlier incident,6:51:23,"n, q, r, w",
6,NYC,AM,MANH,earlier incident,7/4/2019,7/4/2019 4:04:23 AM,Expect longer wait times in Coney Island-bound F trains after we removed a vandalized train from service at West 4 St-Washington Square.,manh f trains earlier incident- vandalized train removed from service.,4:04:23,f,
37,NYC,AM,MANH,earlier incident,7/11/2019,7/11/2019 5:17:45 AM,Coney Island-bound F trains are proceeding with delays after we corrected a switch problem at 47-50 Streets-Rockefeller Center.,manh f trains earlier incident - switch problem,5:17:45,"f, ",
33,NYC,AM,MANH,earlier incident,7/11/2019,7/11/2019 9:21:43 AM,Some northbound D trains are running local from 59 St-Columbus Circle to 125 St to provide additional service to A and C customers after earlier incidents at Chambers St.,manh d trains earlier incident,9:21:43,d,
3,NYC,PM,MANH,earlier incident,7/5/2019,7/5/2019 11:26:37 PM,Bronx-bound 6 trains are proceeding with delays after NYPD responded to a disruptive passenger at 96 St.,manh 6 trains earlier incident - disruptive passenger,11:26:37,"6, ",
43,NYC,AM,MANH,earlier incident,7/12/2019,7/12/2019 12:58:11 AM,Flatbush Av-bound 2 trains are proceeding with delays after a train's brakes were activated by a disruptive passenger at Fulton St.,manh 2 trains earlier incident - brakes activated by a disruptive passenger,12:58:11,"2, , a",
4,NYC,AM,MANH,earlier incident,7/2/2019,7/2/2019 1:25:55 AM,Flatbush Av-bound 2 trains are proceeding with delays after NYPD removed a disruptive passenger at 96 St.,manh 2 trains disruptive passenger-earlier incident,1:25:55,2,
24,NYC,AM,MANH,earlier incident,7/1/2019,7/1/2019 2:48:08 AM,Southbound 2 and 3 trains are proceeding with delays after NYPD removed a disruptive passenger at 96 St.,manh 2 and 3 trains disruptive passenger-earlier incident,2:48:08,"2, 3",
8,NYC,AM,MANH,earlier incident,7/4/2019,7/4/2019 4:01:27 AM,Downtown 1 trains are proceeding with delays after police responded to an unauthorized person on the tracks at Christopher St-Sheridan Square.,manh 1 trains earlier incident - unauthorized person on the tracks,4:01:27,"1, ",
39,NYC,AM,BX,earlier incident,7/1/2019,7/1/2019 10:20:55 AM,"Northbound 2 trains are running express from 3 Av-149 St to E 180 St to get trains back on schedule after NYPD safely removed an unauthorized person from the tracks at 135 St.

For service to/from bypassed stations, transfer to/from 5 trains at 3 Av-149 St or E 180 St.",bx 2 train earlier incident,10:20:55,2,
46,NYC,AM,BKLYN,earlier incident,7/27/2019,7/27/2019 8:55:48 AM,Expect longer wait times for Manhattan-bound Q trains after an earlier incident at DeKalb Av.,bklyn q train earlier incident,8:55:48,q,
47,NYC,AM,BKLYN,earlier incident,7/5/2019,7/5/2019 1:33:52 AM,Expect longer wait times in Astoria-bound N trains after a train's brakes were activated by a disruptive passenger at 59 St.,bklyn n trains earlier incident - brakes activated by a disruptive passenger,1:33:52,"n, , a",
26,NYC,AM,BKLYN,earlier incident,7/28/2019,7/28/2019 5:47:26 AM,Northbound N and R trains are proceeding with delays after we corrected a switch problem at 59 St.,bklyn n and r trains earlier incident- switch problem,5:47:26,"n, r",
33,NYC,AM,BKLYN,earlier incident,7/10/2019,7/10/2019 12:32:47 AM,M trains are proceeding with delays after police removed an unauthorized person on the tracks at Knickerbocker Av.,bklyn m trains earlier incident unauthorized person the tracks.,12:32:47,m,
46,NYC,AM,BKLYN,earlier incident,7/11/2019,7/11/2019 1:06:50 AM,F trains are proceeding with delays after we moved an earlier train that had its brakes activated at Coney Island-Stillwell Av.,bklyn f trains earlier incident - brakes activated,1:06:50,"f, ",
41,NYC,PM,QNS,ems help,7/8/2019,7/8/2019 9:38:48 PM,Northbound R trains are delayed while we request EMS assistance for someone at Jackson Hts-Roosevelt Av.,qns r trains ems assistance,9:38:48,r,person
34,NYC,PM,QNS,ems help,7/19/2019,7/19/2019 2:56:22 PM,Northbound E and M trains are delayed while we request EMS assistance for someone at Court Sq-23 St.,qns e and m trains ems assistance,2:56:22,"e, m",person
4,NYC,AM,QNS,ems help,7/12/2019,7/12/2019 12:20:54 AM,Northbound E and F trains are delayed while we request EMS for someone at Forest Hills-71 Av.,qns e and f trains ems assistance,12:20:54,"e, f",person
26,NYC,PM,QNS,ems help,7/25/2019,7/25/2019 3:47:10 PM,"Main St-bound 7 trains are running on the express track from Queensboro Plaza to 74 St-Broadway while we request EMS assistance for someone at 46 St-Bliss St.

For service to/from bypassed stations, consider taking a 34 St-Hudson Yards-bound 7 train.

Expect delays in 7 train service.",qns 7 trains ems assistance,3:47:10,7,person
16,NYC,PM,QNS,ems help,7/21/2019,7/21/2019 11:11:25 PM,Flushing-bound 7 trains are delayed while we request EMS assistance for a sick employee at 69 St.,qns 7 trains ems assistance,11:11:25,7,person
41,NYC,AM,MANH,ems help,7/22/2019,7/22/2019 9:12:02 AM,Northbound R and W trains are running with delays because N and Q trains are rerouted in Manhattan so so we can get EMS assistance for a customer.,manh r and w trains ems assistance,9:12:02,"r, w",person
26,NYC,PM,MANH,ems help,7/12/2019,7/12/2019 4:44:53 PM,Southbound R and W trains are running on the express track from 34 St-Herald Sq to Canal St while we request EMS assistance for someone at Prince St.,manh r and w trains ems assistance,4:44:53,"r, w",person
42,NYC,AM,MANH,ems help,7/22/2019,7/22/2019 9:09:08 AM,Northbound N and Q trains are running on the local track from Canal St to Times Sq-42 St while we get medical assistance for a customer at 14 St-Union Sq.,manh n and q trains ems assistance,9:09:08,"n, q",person
35,NYC,PM,MANH,ems help,7/10/2019,7/10/2019 5:42:13 PM,Northbound N and Q trains are delayed while we request EMS assistance for someone at 14 St-Union Sq.,manh n and q trains ems assistance,5:42:13,"n, q",person
27,NYC,PM,MANH,ems help,7/11/2019,7/11/2019 10:36:50 PM,J trains are delayed in both directions while we get EMS for someone at Broad St.,manh j trains ems assistance,10:36:50,j,person
12,NYC,AM,MANH,ems help,7/1/2019,7/1/2019 9:47:40 AM,WTC-bound E and Metropolitan Av-bound M trains are delayed while we get EMS assistance for someone at 7 Av-53 St.,manh e and m trains ems assistance,9:47:40,"e, m",person
46,NYC,PM,MANH,ems help,7/22/2019,7/22/2019 8:35:57 PM,"Southbound 6 trains are running on the express track from Grand Central-42 St to 14 St-Union Sq while we request EMS for someone at Grand Central-42 St.


For service to/from bypassed stations, please take a northbound 6 train.",manh 6 trains ems assistance,8:35:57,6,person
38,NYC,AM,MANH,ems help,7/22/2019,7/22/2019 7:10:58 AM,Southbound 6 trains are delayed while we get medical assistance for someone at Grand Central-42 St.,manh 6 train ems assistance,7:10:58,6,person
4,NYC,PM,MANH,ems help,7/19/2019,7/19/2019 8:38:12 PM,Northbound 6 trains are delayed while we request EMS assistance for a passenger at 125 St.,manh 6 train ems assistance,8:38:12,6,person
42,NYC,PM,MANH,ems help,7/16/2019,7/16/2019 9:10:22 PM,Northbound 6 trains are delayed while we request EMS assistance for someone at 77 St.,manh 6 train ems assistance,9:10:22,6,person
38,NYC,PM,MANH,ems help,7/16/2019,7/16/2019 7:56:33 PM,Southbound 4 and 5 trains are delayed while we request EMS assistance for someone at 59 St.,manh 5 and 5 trains ems assistance,7:56:33,"5, 5",person
21,NYC,AM,MANH,ems help,7/28/2019,7/28/2019 3:28:05 AM,Uptown 4 and 6 trains are delayed while we get EMS assistance for someone at 14 St-Union Square.,manh 4 and 6 trains ems assistance,3:28:05,"4, 6",person
29,NYC,PM,MANH,ems help,7/30/2019,7/30/2019 5:26:42 PM,Southbound 4 and 5 trains are holding in stations in Lower Manhattan while we request EMS assistance for someone at Bowling Green.,manh 4 and 5 trains ems assistance,5:26:42,"4, 5",person
49,NYC,PM,MANH,ems help,7/27/2019,7/27/2019 5:21:05 PM,Northbound 4 and 5 trains are proceeding with delays after we requested EMS assistance for someone at 125 St.,manh 4 and 5 trains ems assistance,5:21:05,"4, 5",person
36,NYC,AM,MANH,ems help,7/8/2019,7/8/2019 8:49:39 AM,Southbound 4 and 5 trains are proceeding with delays after we got EMS assistance for a customer at Grand Central-42 St.,manh 4 and 5 trains ems assistance,8:49:39,"4, 5",person
16,NYC,PM,MANH,ems help,7/22/2019,7/22/2019 9:08:50 PM,Northbound 2 trains are running on the 5 line from Nevins St to 149 St-Grand Concourse while we get EMS for someone at Fulton St.,manh 2 trains ems assistance,9:08:50,2,person
35,NYC,PM,MANH,ems help,7/18/2019,7/18/2019 11:18:09 PM,Expect longer wait times in downtown 2 and 3 train service after we got EMS assistance for someone at 96 St.,manh 2 and 3 trains longer wait times - ems assistance,11:18:09,"2, 3, ",person
42,NYC,PM,MANH,ems help,7/9/2019,7/9/2019 12:41:18 PM,Southbound 2 and 3 trains are delayed while we get EMS assistance for a customer at 34 St-Penn Station.,manh 2 and 3 trains ems assistance,12:41:18,"2, 3",person
41,NYC,PM,MANH,ems help,7/2/2019,7/2/2019 2:37:15 PM,"There are service changes and delays in 2 and 3 train service while we request EMS assistance for someone at Chambers St.

The last stop on southbound 2 and 3 trains will be South Ferry on the 1 line.",manh 2 and 3 trains ems assistance,2:37:15,"2, 3",person
34,NYC,PM,MANH,ems help,7/2/2019,7/2/2019 2:41:17 PM,Expect delays in 1 train service while we run 2 and 3 trains on the 1 line so we can get medical help for someone at Chambers St.,manh 1 trains ems assistance,2:41:17,1,person
36,NYC,PM,MANH,ems help,7/19/2019,7/19/2019 6:10:16 PM,Northbound 1 trains are holding in stations while we request EMS assistance for someone at 207 St.,manh 1 train ems assistance,6:10:16,1,person
40,NYC,AM,MANH,ems help,7/15/2019,7/15/2019 10:33:43 AM,"Northbound 1 trains are running express from Times Sq-42 St to 72 St while we get medical help for a customer at Times Sq-42 St.

For service to/from bypassed stations, take a southbound train.",manh 1 train ems assistance,10:33:43,1,person
45,NYC,AM,BX,ems help,7/25/2019,7/25/2019 5:40:02 AM,Northbound 6 trains are delayed while we request EMS assistance for someone at 3 Av-138 St.,bx 6 trains ems assistance,5:40:02,6,person
7,NYC,PM,BX,ems help,7/23/2019,7/23/2019 1:14:20 PM,Southbound 6 trains are delayed while we get EMS assistance for a customer at E 143 St-St Mary's St.,bx 6 train ems assistance,1:14:20,6,person
9,NYC,PM,BX,ems help,7/12/2019,7/12/2019 4:09:54 PM,"There are service changes and delays in 6 train service in both directions while we request EMS assistance for someone at Brook Av.

Southbound 6 trains are running on the express track from Hunts Point Av to 3 Av-138 St.

Northbound 6 trains are running on the local track from 3 Av-138 St to Hunts Point Av.",bx 6 train ems assistance,4:09:54,6,person
32,NYC,AM,BX,ems help,7/8/2019,7/8/2019 9:03:23 AM,"Southbound 4 and 5 trains are bypassing 138 St-Grand Concourse while we get EMS assistance for a customer at that station.

For service to/from that station, take a northbound train.",bx 4 and 5 trains ems assistance,9:03:23,"4, 5",person
27,NYC,PM,BX,ems help,7/14/2019,7/14/2019 2:56:17 PM,"Northbound 2 trains are running on the express track from E 180 St to Gun Hill Rd while we request EMS assistance for someone at Pelham Pkwy.

For service to/from bypassed stations, consider taking a southbound 2 train.

Expect delays in 2 train service.",bx 2 trains ems assistance,2:56:17,2,person
35,NYC,PM,BX,ems help,7/11/2019,7/11/2019 8:35:09 PM,2 trains are delayed in both directions while we request EMS assistance for someone at Wakefield-241 St.,bx 2 train ems assistance,8:35:09,2,person
17,NYC,PM,BX,ems help,7/10/2019,7/10/2019 6:22:40 PM,2 trains are delayed in both directions while we request EMS assistance for someone at Wakefield-241 St.,bx 2 train ems assistance,6:22:40,2,person
8,NYC,PM,BKLYN,ems help,7/25/2019,7/25/2019 8:27:45 PM,R trains are running with delays because D and N trains are being rerouted on the local line while we request EMS assistance for someone at Atlantic Av-Barclays Center.,bklyn r trains ems assistance,8:27:45,r,person
9,NYC,AM,BKLYN,ems help,7/8/2019,7/8/2019 7:46:23 AM,Northbound Q trains are delayed while we get EMS assistance for someone who fell to the tracks at Cortelyou Rd.,bklyn q train ems assistance,7:46:23,q,person
38,NYC,AM,BKLYN,ems help,7/1/2019,7/1/2019 7:21:28 AM,Southbound Q trains are delayed while we get EMS assistance for a customer at Brighton Beach.,bklyn q train ems assistance,7:21:28,q,person
22,NYC,AM,BKLYN,ems help,7/27/2019,7/27/2019 10:36:28 AM,96 St-bound M trains are holding in station while we request EMS assistance for someone at Central Av.,bklyn m trains ems assistance,10:36:28,m,person
40,NYC,AM,BKLYN,ems help,7/27/2019,7/27/2019 12:53:00 AM,Metropolitan Av-bound M trains are delayed while we request EMS assistance for someone at Myrtle-Wycoff Avs.,bklyn m trains ems assistance,12:53:00,m,person
29,NYC,PM,BKLYN,ems help,7/23/2019,7/23/2019 9:11:12 PM,Rockaway-bound L trains are delayed while we request EMS assistance for someone at Graham Av.,bklyn l train ems assistance,9:11:12,l,person
36,NYC,PM,BKLYN,ems help,7/4/2019,7/4/2019 8:48:32 PM,Parsons/Archer-bound J trains are delayed while we request NYPD and EMS for someone at Cleveland St.,bklyn j trains ems assistance,8:48:32,j,person
24,NYC,PM,BKLYN,ems help,7/3/2019,7/3/2019 8:14:54 PM,Southbound F trains are delayed in Brooklyn while we request EMS assistance for someone at Avenue I.,bklyn f trains ems assistance,8:14:54,f,person
21,NYC,PM,BKLYN,ems help,7/19/2019,7/19/2019 3:16:28 PM,Southbound F trains are holding in stations in Brooklyn while we request EMS assistance for someone at 18 Av.,bklyn f train ems assistance,3:16:28,f,person
12,NYC,PM,BKLYN,ems help,7/25/2019,7/25/2019 8:26:25 PM,"Southbound D and N trains are running on the local track from Atlantic Av-Barclays Center to 36 St (BKLYN) while we request EMS assistance for someone at Atlantic Av-Barclays Center.

Expect delays in D and N train service.",bklyn d and n trains. ems assistance,8:26:25,"d, n",person
8,NYC,PM,BKLYN,ems help,7/9/2019,7/9/2019 5:39:30 PM,Southbound D and N trains are delayed while we request EMS assistance for someone at Atlantic Av-Barclays Ctr.,bklyn d and n trains ems assistance,5:39:30,"d, n",person
31,NYC,PM,BKLYN,ems help,7/24/2019,7/24/2019 7:48:02 PM,"Southbound B and Q trains are running on the local track from Prospect Park to Kings Hwy while we request EMS assistance for someone at Church Av.

Continue to expect delays in B and Q service.",bklyn b and q trains ems assistance,7:48:02,"b, q",person
37,NYC,PM,BKLYN,ems help,7/2/2019,7/2/2019 2:39:16 PM,Southbound 5 trains are running local from Atlantic Av-Barclays Center to Franklin Av while we get medical help fro someone at Chambers St.,bklyn 5 trains ems assistance,2:39:16,5,person
32,NYC,PM,,ems help,7/15/2019,7/15/2019 4:39:55 PM,Northbound A trains are delayed while we request EMS assistance for someone at Broadway Junction.,a trains ems assistance,4:39:55,a,person
45,NYC,AM,QNS,fdny,7/5/2019,7/5/2019 10:49:21 AM,There is no A and Rockaway S trains in the Rockaways while FDNY investigates a report of smoke in the area of Broad Channel.,qns a and shuttle trains fdny activity,10:49:21,a,person
26,NYC,AM,,fdny,7/2/2019,7/2/2019 9:49:11 AM,"Expect delays in E, F and M service while A and C trains are rerouted so that FDNY can investigate reports of a track fire.",manh/bklyn e f and m trains fdny activity,9:49:11,"e, f, m",person
27,NYC,AM,,fdny,7/2/2019,7/2/2019 9:46:18 AM,"A and C trains are running on the F line between W 4 St-Wash Sq and Jay St-MetroTech in both directions while FDNY investigates reports of a track fire in the tunnel between Manhattan and Brooklyn.

A trains are also running on the local track between W 4 St-Wash Sq and 59 St-Columbus Circle in both directions.

Expect delays in A, C, E, F and M service.

Please see a station agent to receive a courtesy pass for continuing subway or bus service.",manh/bklyn a and c trains fdny activity,9:46:18,"a, c",person
2,NYC,AM,,fdny,7/22/2019,7/22/2019 7:00:01 AM,3 trains are running less frequently in both directions while we remove third-rail power so FDNY can extinguish a fire in the storage facility near Harlem-148 St.,manh/bklyn 3 train fdny activity,7:00:01,3,person
34,NYC,AM,MANH,fdny,7/3/2019,7/3/2019 10:30:15 AM,"There are delays and service changes in N Q R and W train service while FDNY investigates the source of smoke in the 60 St tunnel.

Northbound R trains are running on the Q line from 57 St-7 Av to Lexington Av/63 St and then via the F line to 36 St (Queens).

Northbound W trains are running on the Q line from 57 St-7 Av to 96 St.",manh n q r and w trains fdny investigation,10:30:15,"n, q, r, w",person
42,NYC,PM,MANH,fdny,7/31/2019,7/31/2019 10:05:01 PM,"There is no J train service in both directions between Chambers St and Broad St while we request FDNY assistance at Fulton St. 

For service to/from Fulton St and Broad St, use the nearby 4 train service.",manh j trains fdny assistance,10:05:01,j,person
25,NYC,PM,MANH,fdny,7/6/2019,7/6/2019 3:42:25 PM,J trains are not stopping at Canal St in both directions while FDNY investigates reports of smoke in the area.,manh j trains fdny activity,3:42:25,j,person
44,NYC,PM,MANH,fdny,7/26/2019,7/26/2019 12:45:25 PM,Northbound F trains are delayed while we request FDNY to investigate the source of smoke at York St.,manh f train fdny activity,12:45:25,f,person
35,NYC,PM,MANH,fdny,7/8/2019,7/8/2019 7:41:37 PM,Southbound A and C trains are delayed because of FDNY activity at Fulton St.,manh a and c trains fdny activity,7:41:37,"a, c",person
30,NYC,PM,MANH,fdny,7/2/2019,7/2/2019 6:40:00 PM,7 trains are delayed in both directions because of an FDNY investigation at 34 St-Hudson Yards.,manh 7 train fdny investigation,6:40:00,7,person
31,NYC,AM,MANH,fdny,7/19/2019,7/19/2019 9:05:32 AM,"Northbound 6 trains are running express from Grand Central-42 St to 125 St while we investigate the source of smoke at 86 St. 

Expect delays on 4, 5 and 6 trains.",manh 6 trains fdny activity,9:05:32,6,person
